id,name,rank,media,episodes,season,members,score
5065,Detroit Metal City: Birth of the Metal Devil,2193,Special,1,Jul2008-Jul2008,20824,7.33
35086,"Donten ni Warau Gaiden: Ketsubetsu, Yamainu no Chikai",2194,Movie,1,Dec2017-Dec2017,9629,7.33
7045,Doraemon Movie 21: Nobita no Taiyou Ou Densetsu,2195,Movie,1,Mar2000-Mar2000,4688,7.33
2656,Doraemon Movie 25: Nobita no Wan Nyan Jikuuden,2196,Movie,1,Mar2004-Mar2004,3383,7.33
117,El Hazard: The Magnificent World,2197,OVA,7,May1995-Jan1996,14617,7.33
20509,Fate/kaleid liner Prisma☆Illya 2wei!,2198,TV,10,Jul2014-Sep2014,114649,7.33
3213,Ganbare Genki,2199,TV,35,Jul1980-Apr1981,1661,7.33
4061,Grimm Masterpiece Theater II,2200,TV,23,Oct1988-Mar1989,1894,7.33
31324,Grisaia no Meikyuu: Caprice no Mayu 0 - Takizono Basketball Club no Nama Cream Party!,2201,Special,1,Jul2015-Jul2015,43433,7.33
6574,Hanamaru Youchien,2202,TV,12,Jan2010-Mar2010,61127,7.33
20903,Harmonie,2203,Movie,1,Mar2014-Mar2014,45220,7.33
2336,Hikaru no Go: New Year Special,2204,Special,1,Jan2002-Jan2002,8678,7.33
845,Kiba,2205,TV,51,Apr2006-Mar2007,65515,7.33
10536,Kimi ni Todoke 2nd Season: Minitodo Gekijou,2206,Special,3,Apr2011-Sep2011,35071,7.33
633,Legend of Basara,2207,TV,13,Apr1998-Jun1998,9305,7.33
31678,Long Zhi Gu: Jingling Wangzuo,2208,Movie,1,Aug2016-Aug2016,3531,7.33
1426,Lupin III: Part III,2209,TV,50,Mar1984-Dec1985,13438,7.33
10050,Macross F Music Clip Shuu: Nyankuri,2210,Music,1,Nov2010-Nov2010,4004,7.33
2269,Mobile Suit Gundam SEED Special Edition,2211,Special,3,Aug2004-Oct2004,9045,7.33
352,Motto! Ojamajo Doremi,2212,TV,50,Feb2001-Jan2002,14750,7.33
92,After War Gundam X,2213,TV,39,Apr1996-Dec1996,27258,7.32
3791,Air Gear Special,2214,Special,1,Mar2007-Mar2007,41842,7.32
6948,Bakemonogatari Recap,2215,Special,1,Aug2009-Aug2009,42535,7.32
10719,Boku wa Tomodachi ga Sukunai,2216,TV,12,Oct2011-Dec2011,583246,7.32
24469,Buddy Complex: Kanketsu-hen - Ano Sora ni Kaeru Mirai de,2217,Special,2,Sep2014-Oct2014,21247,7.32
3744,Crayon Shin-chan Movie 10: Arashi wo Yobu Appare! Sengoku Daikassen,2218,Movie,1,Apr2002-Apr2002,2982,7.32
15109,Cuticle Tantei Inaba,2219,TV,12,Jan2013-Mar2013,78738,7.32
1250,Erementar Gerad,2220,TV,26,Apr2005-Sep2005,82352,7.32
5684,Fresh Precure!,2221,TV,50,Feb2009-Jan2010,11492,7.32
653,Galaxy Angel 3,2222,TV,26,Oct2002-Mar2003,7879,7.32
21039,Gatchaman Crowds Insight,2223,TV,12,Jul2015-Sep2015,61194,7.32
24625,Gundam Build Fighters Try,2224,TV,25,Oct2014-Apr2015,31920,7.32
20689,Hamatora The Animation,2225,TV,12,Jan2014-Mar2014,230023,7.32
27969,Hana to Alice: Satsujin Jiken,2226,Movie,1,Feb2015-Feb2015,25033,7.32
38733,Hataraku Saibou: Kaze Shoukougun,2227,Special,1,Dec2018-Dec2018,28357,7.32
31158,Hetalia: The World Twinkle Specials,2228,Special,3,Oct2015-Dec2015,5807,7.32
34281,High School DxD Hero,2229,TV,12,Apr2018-Jul2018,255880,7.32
12729,High School DxD OVA,2230,OVA,2,Sep2012-May2013,185216,7.32
2228,Honoo no Toukyuuji: Dodge Danpei,2231,TV,47,Oct1991-Sep1992,3729,7.32
18295,Kakumeiki Valvrave 2nd Season,2232,TV,12,Oct2013-Dec2013,78371,7.32
99,Mai-Otome,2233,TV,26,Oct2005-Mar2006,44572,7.32
1064,Mazinkaiser,2234,OVA,7,Sep2001-Sep2002,7759,7.32
2488,Mei to Koneko Bus,2235,Special,1,Oct2002-Oct2002,15747,7.32
40435,Mo Dao Zu Shi Q,2236,ONA,30,Jul2020-Feb2021,4605,7.32
6288,Mobile Suit Gundam 00 The Movie: A Wakening of the Trailblazer,2237,Movie,1,Sep2010-Sep2010,49841,7.32
2472,Naruto: Shippuuden Movie 1,2238,Movie,1,Aug2007-Aug2007,185531,7.32
272,Noir,2239,TV,26,Apr2001-Sep2001,89872,7.32
465,One Piece Movie 7: Karakuri-jou no Mecha Kyohei,2240,Movie,1,Mar2006-Mar2006,48887,7.32
33983,Onihei,2241,TV,13,Jan2017-Apr2017,32133,7.32
28299,Ookami Shoujo to Kuro Ouji: Gishinanki – Happening Kiss,2242,OVA,1,Apr2015-Apr2015,38257,7.32
30714,Owari no Seraph: Owaranai Seraph,2243,Special,9,Jun2015-Sep2015,54006,7.32
1526,Pokemon Movie 08: Mew to Hadou no Yuusha Lucario,2244,Movie,1,Jul2005-Jul2005,80090,7.32
3292,Potemayo Specials,2245,Special,6,Sep2007-Feb2008,3462,7.32
40569,Raison d'être,2246,Music,1,Oct2019-Oct2019,1058,7.32
9793,Senjou no Valkyria 3: Tagatame no Juusou,2247,OVA,2,Apr2011-Jun2011,13371,7.32
960,Shin Chou Kyou Ryo: Condor Hero II,2248,TV,26,Jan2005-Sep2006,3141,7.32
32175,Shounen Maid,2249,TV,12,Apr2016-Jul2016,58751,7.32
855,Strawberry Panic,2250,TV,26,Apr2006-Sep2006,106103,7.32
31297,"Tokyo Ghoul: ""Pinto""",2251,OVA,1,Dec2015-Dec2015,132476,7.32
1744,Wagamama☆Fairy Mirumo de Pon!,2252,TV,172,Apr2002-Sep2005,13987,7.32
39912,Wan Jie Xian Zong 2nd Season,2253,ONA,40,Apr2019-Sep2019,1062,7.32
14951,Wonderful Rush,2254,Music,1,Sep2012-Sep2012,11275,7.32
34863,Zoku Touken Ranbu: Hanamaru,2255,TV,12,Jan2018-Mar2018,20264,7.32
31245,Zutto Mae kara Suki deshita.: Kokuhaku Jikkou Iinkai,2256,Movie,1,Apr2016-Apr2016,118265,7.32
1237,One Piece: Oounabara ni Hirake! Dekkai Dekkai Chichi no Yume!,2257,Special,1,Apr2003-Apr2003,23496,7.31
19221,"Ore no Nounai Sentakushi ga, Gakuen Love Comedy wo Zenryoku de Jama Shiteiru",2258,TV,10,Oct2013-Dec2013,309192,7.31
31918,Owari no Seraph: Nagoya Kessen-hen - Owaranai Seraph - Nagoya Kessen-hen,2259,Special,4,Dec2015-Mar2016,32564,7.31
12753,Phi Brain: Kami no Puzzle - Orpheus Order-hen,2260,TV,25,Apr2012-Sep2012,41315,7.31
2744,Potemayo,2261,TV,12,Jul2007-Sep2007,14296,7.31
34126,Rewrite 2nd Season,2262,TV,11,Jan2017-Mar2017,84031,7.31
4618,RideBack,2263,TV,12,Jan2009-Mar2009,40917,7.31
5854,Shin Chou Kyou Ryo: Condor Hero III,2264,TV,26,Apr2008-May2008,2271,7.31
9888,Shinryaku! Ika Musume Specials,2265,Special,2,May2011-May2011,19399,7.31
75,Soukyuu no Fafner: Dead Aggressor,2266,TV,25,Jul2004-Dec2004,38749,7.31
5226,Souten Kouro,2267,TV,26,Apr2009-Sep2009,14986,7.31
10232,Tamayura: Hitotose,2268,TV,12,Oct2011-Dec2011,36543,7.31
6380,Tetsuwan Birdy Decode: The Cipher,2269,OVA,1,Jul2009-Jul2009,18442,7.31
3089,The Sky Crawlers,2270,Movie,1,Aug2008-Aug2008,45425,7.31
10629,Tibet Inu Monogatari,2271,Movie,1,Jun2011-Jun2011,4782,7.31
5832,Tiger Mask Nisei,2272,TV,33,Apr1981-Jan1982,4440,7.31
33581,Trinity Seven Movie 1: Eternity Library to Alchemic Girl,2273,Movie,1,Feb2017-Feb2017,109354,7.31
35249,Uma Musume: Pretty Derby (TV),2274,TV,13,Apr2018-Jun2018,72601,7.31
20359,Yamada-kun to 7-nin no Majo,2275,ONA,1,Aug2013-Aug2013,43882,7.31
37403,Ahiru no Sora,2276,TV,50,Oct2019-,102852,7.31
31485,Aikatsu Stars! Movie,2277,Movie,1,Aug2016-Aug2016,3566,7.31
30870,Ajin Part 3: Shougeki,2278,Movie,1,Sep2016-Sep2016,18548,7.31
34611,Answer (2016),2279,Music,1,Dec2016-Dec2016,5846,7.31
10396,Ben-To,2280,TV,12,Oct2011-Dec2011,249713,7.31
2756,Cheonnyeon-yeowoo Yeowoobi,2281,Movie,1,Jan2007-Jan2007,12062,7.31
20479,Choujigen Game Neptune The Animation: Yakusoku no Eien - True End,2282,OVA,1,Mar2014-Mar2014,28117,7.31
15201,Code Geass: Boukoku no Akito 4 - Nikushimi no Kioku kara,2283,Movie,1,Jul2015-Jul2015,74962,7.31
8369,Crayon Shin-chan Movie 18: Chou Jikuu! Arashi wo Yobu Ora no Hanayome,2284,Movie,1,Apr2010-Apr2010,2838,7.31
21395,Crayon Shin-chan Movie 22: Gachinko! Gyakushuu no Robo To-chan,2285,Movie,1,Apr2014-Apr2014,2307,7.31
38360,Drifters: The Outlandish Knight,2286,OVA,1,Nov2018-Nov2018,13119,7.31
15699,Haiyore! Nyaruko-san W,2287,TV,12,Apr2013-Jul2013,137510,7.31
4551,Hakushaku to Yousei,2288,TV,12,Sep2008-Dec2008,96122,7.31
27829,Heavy Object,2289,TV,24,Oct2015-Mar2016,120189,7.31
30300,"High School DxD New: Oppai, Tsutsumimasu!",2290,OVA,1,Mar2015-Mar2015,102134,7.31
31500,High School Fleet,2291,TV,12,Apr2016-Jun2016,80100,7.31
20853,Hitsugi no Chaika,2292,TV,12,Apr2014-Jun2014,285518,7.31
9032,Inazuma Eleven: Saikyou Gundan Ogre Shuurai,2293,Movie,1,Dec2010-Dec2010,16769,7.31
35639,Just Because!,2294,TV,12,Oct2017-Dec2017,195652,7.31
37303,K: Seven Stories Movie 2 - Side:Blue - Tenrou no Gotoku,2295,Movie,1,Aug2018-Aug2018,15432,7.31
1808,Kamichama Karin,2296,TV,26,Apr2007-Sep2007,41521,7.31
2407,Keroro Gunsou Movie 1,2297,Movie,1,Mar2006-Mar2006,5158,7.31
34541,Mary to Majo no Hana,2298,Movie,1,Jul2017-Jul2017,57947,7.31
330,Midori no Hibi,2299,TV,13,Apr2004-Jun2004,128462,7.31
3655,Nabari no Ou,2300,TV,26,Apr2008-Sep2008,142046,7.31
36923,Nanatsu no Taizai: Imashime no Fukkatsu Joshou,2301,Special,1,Jan2018-Jan2018,47849,7.31
4437,Naruto: Shippuuden Movie 2 - Kizuna,2302,Movie,1,Aug2008-Aug2008,166038,7.31
30869,Ajin Part 2: Shoutotsu,2303,Movie,1,May2016-May2016,20220,7.3
282,Angel Heart,2304,TV,50,Oct2005-Sep2006,13759,7.3
9120,Beelzebub: Hirotta Akachan wa Daimaou!?,2305,Special,1,Oct2010-Oct2010,30953,7.3
1278,Bishoujo Senshi Sailor Moon SuperS Gaiden: Ami-chan no Hatsukoi,2306,Special,1,Dec1995-Dec1995,20086,7.3
22433,Break Blade,2307,TV,12,Apr2014-Jun2014,75518,7.3
2116,Captain Tsubasa,2308,TV,128,Oct1983-Mar1986,60359,7.3
485,Damekko Doubutsu,2309,TV,26,Jan2005-Feb2005,9786,7.3
2398,Digimon Adventure 02: Diablomon no Gyakushuu,2310,Movie,1,Mar2001-Mar2001,43796,7.3
2393,Doraemon Movie 24: Nobita to Fushigi Kaze Tsukai,2311,Movie,1,Mar2003-Mar2003,4540,7.3
39178,Doupo Cangqiong 2nd Season Specials,2312,ONA,3,Apr2019-Apr2019,1226,7.3
6401,ef: A Tale of Melodies. - Prologue,2313,Special,1,May2008-May2008,17098,7.3
664,Fullmetal Alchemist: Reflections,2314,Special,1,Mar2005-Mar2005,34909,7.3
1441,Ginga Tetsudou no Yoru,2315,Movie,1,Jul1985-Jul1985,15406,7.3
32740,Girls & Panzer Movie Specials,2316,Special,3,May2016-May2016,16293,7.3
4639,Gosenzo-sama Banbanzai!,2317,OVA,6,Aug1989-Jan1990,5162,7.3
5578,Gosho Aoyama's Collection of Short Stories,2318,Special,7,Mar1999-Dec1999,4170,7.3
6064,Higurashi no Naku Koro ni Kai Specials,2319,Special,24,Sep2007-Aug2008,38169,7.3
1410,IGPX: Immortal Grand Prix (2005) 2nd Season,2320,TV,13,May2006-Aug2006,9123,7.3
1691,Kaze no Stigma,2321,TV,24,Apr2007-Sep2007,347143,7.3
31952,Kono Bijutsubu ni wa Mondai ga Aru!,2322,TV,12,Jul2016-Sep2016,188895,7.3
17259,Kuroko no Basket: Oshaberi Shiyokka,2323,Special,1,Dec2012-Dec2012,36184,7.3
39574,Levius,2324,ONA,12,Nov2019-Nov2019,10879,7.3
4483,Mahoutsukai ni Taisetsu na Koto: Natsu no Sora,2325,TV,12,Jul2008-Sep2008,21139,7.3
33183,Mahoutsukai Precure! Movie: Kiseki no Henshin! Cure Mofurun!,2326,Movie,1,Oct2016-Oct2016,2229,7.3
335,Matantei Loki Ragnarok,2327,TV,26,Apr2003-Sep2003,32623,7.3
738,MÄR,2328,TV,102,Apr2005-Mar2007,41556,7.3
37618,Meng Qi Shi Shen,2329,ONA,12,Dec2018-Mar2019,8829,7.3
8460,Mirai Nikki OVA,2330,OVA,1,Dec2010-Dec2010,177451,7.3
84,Mobile Suit Gundam 0083: Stardust Memory,2331,OVA,13,May1991-Sep1992,31473,7.3
1090,Mobile Suit Gundam I,2332,Movie,1,Mar1981-Mar1981,24307,7.3
2294,Mobile Suit Gundam SEED Destiny Special Edition,2333,Special,4,May2006-May2006,9818,7.3
1722,Nagasarete Airantou,2334,TV,26,Apr2007-Sep2007,76500,7.3
5597,Natsu no Arashi!,2335,TV,13,Apr2009-Jun2009,43053,7.3
13585,Natsuyuki Rendezvous,2336,TV,11,Jul2012-Sep2012,62285,7.3
6030,Needless,2337,TV,24,Jul2009-Dec2009,121647,7.3
1094,One Piece: Umi no Heso no Daibouken-hen,2338,Special,1,Dec2000-Dec2000,26632,7.3
108,Ou Dorobou Jing in Seventh Heaven,2339,OVA,3,Jan2004-Apr2004,11253,7.3
15651,Phi Brain: Kami no Puzzle - Shukuteki! Rätsel-hen,2340,TV,25,Oct2013-Mar2014,30107,7.3
19291,Pokemon XY,2341,TV,93,Oct2013-Oct2015,84823,7.3
39921,Re:Zero kara Hajimeru Isekai Seikatsu - Memory Snow - Manner Movie,2342,Movie,1,Oct2018-Oct2018,21897,7.3
25647,Sabage-bu! Specials,2343,Special,6,Sep2014-Feb2015,15123,7.3
1231,Saber Marionette J to X,2344,TV,26,Oct1998-Mar1999,12001,7.3
3861,Shaman King Specials,2345,Special,5,Jan2000-Feb2004,16625,7.3
24029,Shijou Saikyou no Deshi Kenichi Specials,2346,Special,4,Nov2013-May2014,9227,7.3
39477,Shingeki no Kyojin Season 3 Specials,2347,Special,7,Oct2018-Feb2019,15602,7.3
33969,Shuangsheng Lingtan,2348,ONA,20,Aug2016-Jan2017,10725,7.3
4028,Slayers Revolution,2349,TV,13,Jul2008-Sep2008,31166,7.3
536,Slayers: The Motion Picture,2350,Movie,1,Jul1995-Jul1995,20425,7.3
16868,Sukitte Ii na yo.: Dareka ga,2351,OVA,1,Jul2013-Jul2013,46318,7.3
2257,Taiyou no Kiba Dagram,2352,TV,75,Oct1981-Mar1983,3528,7.3
8022,Tegamibachi Gakuen,2353,Special,25,Jan2010-Jul2010,8703,7.3
12711,Uta no☆Prince-sama♪ Maji Love 2000%,2354,TV,13,Apr2013-Jun2013,90032,7.3
19251,Uta no☆Prince-sama♪ Maji Love 2000%: Shining Star Xmas,2355,Special,1,Dec2013-Dec2013,21555,7.3
38999,Watashi ni Tenshi ga Maiorita! Special,2356,Special,1,May2019-May2019,17218,7.3
5764,Zero no Tsukaima: Princesses no Rondo - Yuuwaku no Sunahama,2357,Special,1,Dec2008-Dec2008,75116,7.3
16694,Sankarea: Wagahai mo... Zombie de Aru...,2358,Special,1,Nov2012-Nov2012,64488,7.29
1302,Sayonara Ginga Tetsudou 999: Andromeda Shuuchakueki,2359,Movie,1,Jan1981-Jan1981,6754,7.29
28495,Sidonia no Kishi Movie,2360,Movie,1,Mar2015-Mar2015,9519,7.29
152,Solty Rei,2361,TV,24,Oct2005-Mar2006,24668,7.29
3256,Soukou Kihei Votoms: Pailsen Files,2362,OVA,12,Oct2007-Aug2008,4058,7.29
2585,Soukou Kihei Votoms: Red Shoulder Document - Yabou no Roots,2363,OVA,1,Mar1988-Mar1988,3243,7.29
1303,The Animatrix,2364,OVA,9,Jun2003-Jun2003,61520,7.29
2683,Tokyo Majin Gakuen Kenpucho: Tou Dai Ni Maku,2365,TV,12,Jul2007-Oct2007,28668,7.29
36539,Tsuki ga Kirei Special,2366,Special,1,Sep2017-Sep2017,20052,7.29
935,Witchblade,2367,TV,24,Apr2006-Sep2006,92174,7.29
2125,Yuu☆Yuu☆Hakusho: Eizou Hakusho - Ankoku Bujutsukai no Shou,2368,OVA,2,Sep1994-Oct1994,9759,7.29
38815,Aggressive Retsuko: We Wish You a Metal Christmas,2369,ONA,1,Dec2018-Dec2018,26561,7.29
36848,Aishen Qiaokeli-ing...II,2370,ONA,15,Dec2017-Apr2018,17998,7.29
1347,Bubblegum Crisis,2371,OVA,8,Feb1987-Jan1991,32242,7.29
1678,Cyborg 009: The Cyborg Soldier,2372,TV,50,Oct2001-Aug2003,23958,7.29
2597,Detective Conan OVA 07: A Challenge from Agasa! Agasa vs. Conan and the Detective Boys,2373,OVA,1,Mar2007-Mar2007,11116,7.29
33672,Doraemon Movie 37: Nobita no Nankyoku Kachikochi Daibouken,2374,Movie,1,Mar2017-Mar2017,1967,7.29
505,Fushigiboshi no☆Futagohime,2375,TV,51,Apr2005-Mar2006,8424,7.29
1392,Future GPX Cyber Formula 11,2376,OVA,6,Nov1992-Jun1993,1808,7.29
1858,Gakuen Utopia Manabi Straight!,2377,TV,12,Jan2007-Mar2007,26160,7.29
246,Groove Adventure Rave,2378,TV,51,Oct2001-Sep2002,80230,7.29
411,Gun x Sword,2379,TV,26,Jul2005-Dec2005,62445,7.29
9865,Hetalia Axis Powers Fan Disc,2380,OVA,1,May2010-May2010,11342,7.29
714,High School! Kimengumi,2381,TV,86,Oct1985-Oct1987,2535,7.29
16774,Inferno Cop,2382,ONA,13,Dec2012-Mar2013,79096,7.29
940,Inukami!,2383,TV,26,Apr2006-Sep2006,60725,7.29
1288,Kidou Keisatsu Patlabor,2384,OVA,7,Apr1988-Jun1989,22173,7.29
10870,Koukaku Kidoutai: Stand Alone Complex - Tachikoma na Hibi (TV),2385,TV,12,May2007-Apr2008,10596,7.29
10628,Mahou Sensei Negima!: Mou Hitotsu no Sekai Extra - Mahou Shoujo Yue♥,2386,OVA,1,Nov2010-Nov2010,8034,7.29
38098,Mix,2387,TV,24,Apr2019-Sep2019,15476,7.29
36616,Mob Psycho 100: Reigen - Shirarezaru Kiseki no Reinouryokusha,2388,Special,1,Mar2018-Mar2018,50704,7.29
39093,Additional Memory,2389,Music,1,Sep2018-Sep2018,3821,7.28
713,Air Movie,2390,Movie,1,Feb2005-Feb2005,53401,7.28
32015,Ajin OVA,2391,OVA,2,May2016-Oct2016,36134,7.28
2225,Alps no Shoujo Heidi,2392,TV,52,Jan1974-Dec1974,23189,7.28
31771,Amanchu!,2393,TV,12,Jul2016-Sep2016,76738,7.28
37716,Beelzebub-jou no Okinimesu mama.,2394,TV,12,Oct2018-Dec2018,55564,7.28
1373,Black Jack Specials: Inochi wo Meguru Yottsu no Kiseki,2395,Special,4,Dec2003-Oct2004,4491,7.28
5356,Canaan,2396,TV,13,Jul2009-Sep2009,177274,7.28
1674,Captain Tsubasa J,2397,TV,47,Oct1994-Dec1995,21903,7.28
19163,Date A Live II,2398,TV,10,Apr2014-Jun2014,394209,7.28
2515,Detective Conan OVA 05: The Target is Kogoro! The Detective Boys' Secret Investigation,2399,OVA,1,2005-2005,11234,7.28
1684,Dotto Koni-chan,2400,TV,26,Nov2000-May2001,2549,7.28
32930,Fairy Tail OVA (2016),2401,OVA,3,May2016-Dec2016,58033,7.28
27525,Fate/kaleid liner Prisma☆Illya 2wei Herz!,2402,TV,10,Jul2015-Sep2015,97098,7.28
381,Fushigi Yuugi: Dai Ni Bu,2403,OVA,6,May1997-Oct1998,17185,7.28
386,H2,2404,TV,41,Jun1995-Mar1996,7256,7.28
15225,Hentai Ouji to Warawanai Neko.,2405,TV,12,Apr2013-Jun2013,344339,7.28
36686,Hifuu Katsudou Kiroku: The Sealed Esoteric History,2406,OVA,null,Dec2015-,4517,7.28
13357,High School DxD Specials,2407,Special,6,Mar2012-Aug2012,140164,7.28
2544,Kazoku Robinson Hyouryuuki: Fushigi na Shima no Flone,2408,TV,50,Jan1981-Dec1981,3936,7.28
16732,Kiniro Mosaic,2409,TV,12,Jul2013-Sep2013,144889,7.28
844,Konjiki no Gash Bell!!: 101 Banme no Mamono,2410,Movie,1,Aug2004-Aug2004,6631,7.28
6707,Kuroshitsuji II,2411,TV,12,Jul2010-Sep2010,391421,7.28
3577,Kyouran Kazoku Nikki,2412,TV,26,Apr2008-Oct2008,26056,7.28
1432,Lupin III: Fuuma Ichizoku no Inbou,2413,Movie,1,Dec1987-Dec1987,7177,7.28
1609,Mai-Otome Zwei,2414,OVA,4,Nov2006-Aug2007,17244,7.28
2253,Mazinger Z,2415,TV,92,Dec1972-Sep1974,11701,7.28
34391,Mobile Suit Gundam Thunderbolt 2nd Season,2416,ONA,4,Mar2017-Jul2017,14787,7.28
16444,Mondaiji-tachi ga Isekai kara Kuru Sou Desu yo?: Onsen Manyuuki,2417,OVA,1,Jul2013-Jul2013,70526,7.28
35654,No Doubt,2418,Music,1,May2017-May2017,1881,7.28
463,One Piece Movie 5: Norowareta Seiken,2419,Movie,1,Mar2004-Mar2004,53369,7.28
39705,One Punch Man 2nd Season Specials,2420,Special,6,Oct2019-Mar2020,53384,7.28
34238,Osomatsu-san: Ouma de Kobanashi,2421,Special,1,Dec2016-Dec2016,7335,7.28
326,Petshop of Horrors,2422,TV,4,Mar1999-Mar1999,47887,7.28
10711,Plastic Neesan,2423,ONA,12,May2011-Jul2012,151582,7.28
35330,Poputepipikku,2424,TV,12,Jan2018-Mar2018,152252,7.28
21031,Precure All Stars Movie New Stage 3: Eien no Tomodachi,2425,Movie,1,Mar2014-Mar2014,2993,7.28
2182,Robot Carnival,2426,OVA,1,Jul1987-Jul1987,14955,7.28
2193,Saiunkoku Monogatari Recaps,2427,Special,9,Mar2007-Mar2007,4263,7.28
17137,Saiyuuki Gaiden: Kouga no Shou,2428,OVA,1,Apr2013-Apr2013,2519,7.28
22273,Selector Infected WIXOSS,2429,TV,12,Apr2014-Jun2014,122235,7.28
10483,"Sengoku Basara Two: Ryuko, Itadaki no Chikai! Atsuki Mirai e Kakeru Tamashii!!",2430,Special,1,Apr2011-Apr2011,6506,7.28
15307,Smile Precure! Movie: Ehon no Naka wa Minna Chiguhagu!,2431,Movie,1,Oct2012-Oct2012,3736,7.28
28621,Subete ga F ni Naru,2432,TV,11,Oct2015-Dec2015,130692,7.28
33558,Tales of Zestiria the Cross: Saiyaku no Jidai,2433,Special,1,Jul2016-Jul2016,51054,7.28
4663,Tekken Chinmi,2434,TV,20,Jul1988-Dec1988,3305,7.28
1147,Tenchi Muyou! Ryououki 3rd Season: Tenchi Seirou naredo Namitakashi?,2435,OVA,1,Sep2005-Sep2005,9562,7.28
2820,Time Travel Tondekeman!,2436,TV,39,Oct1989-Aug1990,1595,7.28
7058,Uragiri wa Boku no Namae wo Shitteiru,2437,TV,24,Apr2010-Sep2010,78047,7.28
30901,Utawarerumono: Itsuwari no Kamen,2438,TV,25,Oct2015-Mar2016,86863,7.28
7,Witch Hunter Robin,2439,TV,26,Jul2002-Dec2002,89584,7.28
40734,Yao Shen Ji Zhi Hei Yu Pian,2440,ONA,52,Apr2020-,2332,7.28
3887,Ookiku Furikabutte: Kihon no Kihon,2441,Special,1,Feb2008-Feb2008,11036,7.27
38313,Oushitsu Kyoushi Heine Movie,2442,Movie,1,Feb2019-Feb2019,12918,7.27
37578,Planet With,2443,TV,12,Jul2018-Sep2018,45587,7.27
2847,Pokemon Movie 10: Dialga vs. Palkia vs. Darkrai,2444,Movie,1,Jul2007-Jul2007,74362,7.27
5753,Precure All Stars Movie DX: Minna Tomodachi☆Kiseki no Zenin Daishuugou!,2445,Movie,1,Mar2009-Mar2009,4586,7.27
418,Ranma ½: Chuugoku Nekonron Daikessen! Okite Yaburi no Gekitou-hen!!,2446,Movie,1,Nov1991-Nov1991,17371,7.27
13055,Sankarea OVA,2447,OVA,2,Jun2012-Nov2012,84341,7.27
341,Spiral: Suiri no Kizuna,2448,TV,25,Oct2002-Mar2003,45404,7.27
9893,Suite Precure♪,2449,TV,48,Feb2011-Jan2012,11391,7.27
3009,Tiger Mask,2450,TV,105,Oct1969-Sep1971,7297,7.27
4752,Vampire Knight: Guilty,2451,TV,13,Oct2008-Dec2008,283035,7.27
306,Abenobashi Mahou☆Shoutengai,2452,TV,13,Apr2002-Jun2002,68991,7.27
9117,Amagami SS OVA,2453,OVA,6,Jun2011-Aug2011,44741,7.27
1450,Brigadoon: Marin to Melan,2454,TV,26,Jul2000-Feb2001,9838,7.27
10163,C: The Money of Soul and Possibility Control,2455,TV,11,Apr2011-Jun2011,236928,7.27
15687,Chuunibyou demo Koi ga Shitai! Lite,2456,ONA,6,Sep2012-Oct2012,98720,7.27
8915,Dantalian no Shoka,2457,TV,12,Jul2011-Oct2011,120790,7.27
15583,Date A Live,2458,TV,12,Apr2013-Jun2013,631304,7.27
9786,Detective Conan: Conan vs. Kid - Jet Black Sniper,2459,Movie,1,Jul2006-Jul2006,3823,7.27
37347,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka II,2460,TV,12,Jul2019-Sep2019,376428,7.27
12875,Ginga e Kickoff!!,2461,TV,39,Mar2012-Feb2013,18863,7.27
21635,GJ-bu@,2462,Special,1,May2014-May2014,30864,7.27
34279,Grancrest Senki,2463,TV,24,Jan2018-Jun2018,180763,7.27
16700,Higurashi no Naku Koro ni Kaku: Outbreak,2464,OVA,1,Aug2013-Aug2013,51100,7.27
30991,Himouto! Umaru-chan OVA,2465,OVA,2,Oct2015-Apr2017,55067,7.27
4550,Hyakko,2466,TV,13,Oct2008-Dec2008,39439,7.27
953,Jyu Oh Sei,2467,TV,11,Apr2006-Jun2006,60434,7.27
6980,Kaidan Restaurant,2468,TV,23,Oct2009-Jun2010,13176,7.27
29325,Koukaku Kidoutai Arise: Alternative Architecture,2469,TV,10,Apr2015-Jun2015,35651,7.27
37023,Layton Mystery Tanteisha: Katri no Nazotoki File,2470,TV,50,Apr2018-Mar2019,12499,7.27
2286,Little Nemo,2471,Movie,1,Jul1989-Jul1989,7613,7.27
963,"Love Hina: Motoko no Sentaku, Koi ka Ken... ""Naku na""",2472,Special,1,Sep2000-Sep2000,33334,7.27
28013,Macross Δ,2473,TV,26,Apr2016-Sep2016,57470,7.27
40245,Mitaiken Horizon,2474,Music,1,Sep2019-Sep2019,2131,7.27
11033,"Natsu-iro Egao de 1, 2, Jump!",2475,Music,1,Aug2011-Aug2011,11261,7.27
12467,Nazo no Kanojo X,2476,TV,13,Apr2012-Jul2012,180432,7.27
5525,07-Ghost,2477,TV,25,Apr2009-Sep2009,174338,7.26
30206,Amagi Brilliant Park: Nonbirishiteiru Hima ga Nai!,2478,Special,1,Jun2015-Jun2015,66717,7.26
5675,Basquash!,2479,TV,26,Apr2009-Oct2009,39495,7.26
34572,Black Clover,2480,TV,null,Oct2017-,624679,7.26
42519,Bokutachi wa Benkyou ga Dekinai!: Chapel no Kane wa [X] wo Shukufuku Suru,2481,OVA,1,Apr2020-Apr2020,10719,7.26
